NLTC Perera,MN Samuels,0.1429,0.2857,0.2857,0.0,0.1429,0.1429,0.0
Misba,M Muralitharan,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0
PD Collingwood,KA Pollard,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
UBT Chand,JH Kallis,0.4,0.2,0.1,0.0,0.3,0.0,0.0
BJ Rohrer,R Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0
TL Suman,RJ Harris,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Karanveer Singh,DJ Bravo,0.5,0.5,0.0,0.0,0.0,0.0,0.0
KL Rahul,AR Patel,0.4444,0.4444,0.0,0.0,0.0,0.0,0.1111
S Rana,Mohammed Shami,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
SK Warne,A Symonds,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0
JH Kallis,SR Watson,0.36,0.36,0.08,0.04,0.16,0.0,0.0
IK Pathan,DE Bollinger,0.2222,0.3333,0.3333,0.0,0.1111,0.0,0.0
A Ashish Reddy,TG Southee,0.25,0.25,0.25,0.0,0.0,0.25,0.0
CJ Anderson,DJ Hooda,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
MS Bisla,SR Watson,0.55,0.1,0.1,0.0,0.2,0.0,0.05
DJ Bravo,Harmeet Singh,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0
JH Kallis,AL Menaria,0.3333,0.3333,0.1111,0.0,0.1111,0.1111,0.0
R Dravid,C Nanda,0.1667,0.5,0.3333,0.0,0.0,0.0,0.0
A Ashish Reddy,Sandeep Sharma,0.0,0.3333,0.0,0.0,0.0,0.6667,0.0
Misba,Y Venugopal Rao,0.0,0.2,0.2,0.0,0.4,0.2,0.0
BJ Hodge,SB Styris,0.2,0.3,0.0,0.0,0.4,0.0,0.1
Q de Kock,MA Starc,0.5,0.3,0.0,0.0,0.1,0.0,0.1
KB Arun Karthik,DS Kulkarni,0.25,0.5,0.0,0.0,0.0,0.25,0.0
D Wiese,SR Watson,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WP Saha,DS Kulkarni,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SPD Smith,V Kohli,0.25,0.75,0.0,0.0,0.0,0.0,0.0
TM Dilshan,SK Trivedi,0.1667,0.5,0.0,0.0,0.1667,0.1667,0.0
SR Watson,ST Jayasuriya,0.0,0.6,0.0,0.0,0.4,0.0,0.0
RR Powar,VY Mahesh,0.75,0.25,0.0,0.0,0.0,0.0,0.0
Misba,MF Maharoof,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
DS Kulkarni,BW Hilfenhaus,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0
YK Pathan,AB Agarkar,0.3333,0.25,0.0,0.0,0.3333,0.0833,0.0
JR Hopes,AB Agarkar,0.25,0.25,0.0,0.0,0.5,0.0,0.0
V Kohli,Z Khan,0.3333,0.4,0.0667,0.0,0.1333,0.0,0.0667
SK Raina,I Sharma,0.24,0.28,0.16,0.0,0.2,0.08,0.04
AM Rahane,Shivam Sharma,0.1429,0.4286,0.2857,0.0,0.0,0.1429,0.0
YK Pathan,GD McGrath,0.4545,0.2727,0.0,0.0,0.1818,0.0909,0.0
GJ Bailey,AB Dinda,0.4667,0.2667,0.0667,0.0,0.2,0.0,0.0
KP Pietersen,Sandeep Sharma,0.4444,0.4444,0.0,0.0,0.1111,0.0,0.0
DT Christian,JR Hopes,0.2,0.2,0.4,0.0,0.0,0.0,0.2
KK Nair,BE Hendricks,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0
KK Nair,SP Narine,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
AT Rayudu,MK Tiwary,0.25,0.25,0.25,0.0,0.0,0.25,0.0
DA Warner,CH Gayle,0.2222,0.7778,0.0,0.0,0.0,0.0,0.0
DA Warner,RP Singh,0.3077,0.2308,0.0,0.0,0.3077,0.1538,0.0
B Akhil,WPUJC Vaas,0.3333,0.0,0.0,0.0,0.6667,0.0,0.0
BJ Hodge,AB Dinda,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS Yadav,DJ Hussey,0.3333,0.3333,0.0,0.0,0.0,0.1667,0.1667
R Dravid,P Awana,0.6,0.2,0.0,0.0,0.2,0.0,0.0
SP Fleming,SB Styris,0.3333,0.3333,0.0,0.0,0.0,0.0,0.3333
DA Warner,RR Powar,0.8182,0.0,0.0909,0.0,0.0909,0.0,0.0
DA Warner,Harmeet Singh,0.2941,0.5882,0.0588,0.0,0.0588,0.0,0.0
AM Rahane,A Mithun,0.2222,0.4444,0.1111,0.0,0.1111,0.1111,0.0
KM Jadhav,MM Sharma,0.4615,0.2308,0.0,0.0,0.0769,0.1538,0.0769
Q de Kock,JH Kallis,0.5,0.25,0.0,0.0,0.25,0.0,0.0
AC Gilchrist,P Kumar,0.4667,0.2667,0.0,0.0,0.2667,0.0,0.0
HH Gibbs,P Kumar,0.36,0.16,0.16,0.0,0.04,0.2,0.08
Z Khan,GD McGrath,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R Sharma,MM Patel,0.5,0.0,0.0,0.0,0.0,0.0,0.5
J Botha,AB Dinda,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0
MV Boucher,M Muralitharan,0.6,0.2,0.0,0.0,0.0,0.0,0.2
DJ Harris,J Syed Mohammad,0.0,0.8,0.0,0.0,0.0,0.2,0.0
G Gambhir,Z Khan,0.4815,0.2222,0.037,0.0,0.1852,0.0,0.0741
MA Agarwal,DW Steyn,0.4706,0.2353,0.1176,0.0,0.1176,0.0,0.0588
DA Warner,DS Kulkarni,0.4333,0.4667,0.0333,0.0,0.0,0.0333,0.0333
MS Dhoni,Sohail Tanvir,0.0,0.5,0.125,0.0,0.125,0.125,0.125
R Sathish,SJ Srivastava,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.0
JH Kallis,SM Pollock,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
PP Chawla,B Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TM Dilshan,DR Smith,0.5714,0.0,0.1429,0.0,0.0,0.1429,0.1429
A Ashish Reddy,M Kartik,0.375,0.5,0.125,0.0,0.0,0.0,0.0
SR Watson,Shivam Sharma,0.0,0.0,0.0,0.0,0.75,0.25,0.0
HH Gibbs,SB Jakati,0.3333,0.0,0.3333,0.0,0.0,0.0,0.3333
JH Kallis,V Sehwag,0.25,0.25,0.25,0.0,0.0,0.25,0.0
DPMD Jayawardene,YK Pathan,0.3333,0.5417,0.0,0.0,0.0833,0.0,0.0417
S Rana,L Balaji,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0
RA Jadeja,PV Tambe,0.2,0.4,0.2,0.0,0.2,0.0,0.0
CH Gayle,AJ Finch,0.0,0.0,0.0,0.0,0.2,0.8,0.0
DA Miller,SR Watson,0.2222,0.2222,0.4444,0.0,0.0,0.1111,0.0
PP Ojha,L Balaji,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SR Watson,Mohammad Asif,0.5,0.0,0.25,0.0,0.25,0.0,0.0
LPC Silva,CRD Fernando,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0
Y Venugopal Rao,MF Maharoof,0.3571,0.2857,0.0,0.0,0.1429,0.1429,0.0714
BB McCullum,FH Edwards,0.5,0.5,0.0,0.0,0.0,0.0,0.0
VRV Singh,L Balaji,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Mishra,A Symonds,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Nehra,J Theron,0.5,0.5,0.0,0.0,0.0,0.0,0.0
WP Saha,HV Patel,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333
V Kohli,P Suyal,0.5,0.0,0.0,0.0,0.0,0.0,0.5
AB de Villiers,A Singh,0.1429,0.4286,0.2857,0.0,0.1429,0.0,0.0
RG Sharma,I Sharma,0.6667,0.2222,0.0,0.0,0.1111,0.0,0.0
LR Shukla,KK Cooper,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AR Patel,DJ Hooda,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AM Rahane,M Kartik,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TM Dilshan,LJ Wright,0.0,0.8,0.0,0.0,0.0,0.0,0.2
KK Nair,P Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UT Yadav,NLTC Perera,0.0,0.5,0.0,0.0,0.5,0.0,0.0
YK Pathan,AR Patel,0.5333,0.3333,0.0,0.0,0.0,0.1333,0.0
KA Pollard,AD Mathews,0.4286,0.4286,0.1429,0.0,0.0,0.0,0.0
Kamran Akmal,SK Raina,0.0,0.8,0.0,0.0,0.0,0.2,0.0
YK Pathan,S Sreesanth,0.3333,0.5,0.0,0.0,0.0,0.1667,0.0
AM Rahane,P Awana,0.3043,0.3478,0.1304,0.0,0.1739,0.0435,0.0
SS Iyer,AB Dinda,0.1667,0.5,0.1667,0.0,0.1667,0.0,0.0
BJ Rohrer,RP Singh,0.4,0.4,0.0,0.0,0.2,0.0,0.0
SK Raina,V Sehwag,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0
KD Karthik,Shivam Sharma,0.1667,0.5,0.0833,0.0,0.1667,0.0833,0.0
KP Pietersen,DW Steyn,0.2,0.4,0.0,0.0,0.2,0.0,0.2
MK Pandey,YA Abdulla,0.5,0.5,0.0,0.0,0.0,0.0,0.0
AB de Villiers,IK Pathan,0.3529,0.3529,0.1176,0.0,0.1176,0.0588,0.0
BR Dunk,HV Patel,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PA Reddy,AD Mascarenhas,0.2,0.6,0.0,0.0,0.2,0.0,0.0
JA Morkel,B Kumar,0.25,0.5,0.25,0.0,0.0,0.0,0.0
MS Dhoni,BAW Mendis,0.4,0.4,0.1,0.0,0.1,0.0,0.0
S Rana,IK Pathan,0.5,0.0,0.0,0.0,0.5,0.0,0.0
DT Christian,PC Valthaty,0.25,0.125,0.25,0.0,0.125,0.125,0.125
S Dhawan,IC Pandey,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
DJ Hussey,CH Morris,0.4545,0.3636,0.0,0.0,0.1818,0.0,0.0
JR Hopes,I Sharma,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
AM Nayar,AR Patel,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
CH Gayle,MS Gony,0.1667,0.1667,0.0,0.0,0.3333,0.1667,0.1667
MR Marsh,R Dhawan,0.25,0.75,0.0,0.0,0.0,0.0,0.0
KP Pietersen,B Lee,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MEK Hussey,IK Pathan,0.2308,0.4231,0.0769,0.0,0.1538,0.0769,0.0385
PA Reddy,IK Pathan,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0
GC Smith,DJ Bravo,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Y Nagar,A Kumble,0.25,0.625,0.0,0.0,0.0,0.0,0.125
JR Hopes,MM Patel,0.6,0.2,0.0,0.0,0.2,0.0,0.0
MV Boucher,SM Pollock,0.2,0.5,0.0,0.1,0.2,0.0,0.0
KL Rahul,KA Pollard,0.1,0.7,0.1,0.0,0.1,0.0,0.0
SPD Smith,SK Trivedi,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RG Sharma,DL Vettori,0.0,1.0,0.0,0.0,0.0,0.0,0.0
M Vohra,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Harbhajan Singh,B Kumar,0.6,0.2,0.0,0.0,0.0,0.0,0.2
V Kohli,MR Marsh,0.3636,0.3636,0.0909,0.0,0.0909,0.0909,0.0
MK Tiwary,A Mishra,0.4167,0.3333,0.0833,0.0,0.0833,0.0833,0.0
RE van der Merwe,SK Warne,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RA Jadeja,DL Vettori,0.4,0.2,0.0,0.0,0.1,0.2,0.1
DR Smith,Karanveer Singh,0.5,0.0,0.0833,0.0,0.25,0.1667,0.0
UT Yadav,KA Pollard,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
BB McCullum,AR Patel,0.3889,0.4167,0.0278,0.0,0.0833,0.0278,0.0556
M Kaif,SK Raina,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R Sathish,M Muralitharan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Y Venugopal Rao,ST Jayasuriya,0.3333,0.3333,0.0833,0.0,0.1667,0.0833,0.0
GJ Maxwell,J Suchith,0.0,0.2,0.0,0.0,0.4,0.0,0.4
G Gambhir,CJ Anderson,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Y Nagar,RE van der Merwe,0.0,0.3333,0.0,0.3333,0.3333,0.0,0.0
TM Dilshan,SR Watson,0.5,0.25,0.0,0.0,0.125,0.0,0.125
MK Pandey,AB Agarkar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
M Manhas,R Sharma,0.4,0.4,0.0,0.0,0.1,0.0,0.1
SK Raina,KW Richardson,0.25,0.5,0.0833,0.0,0.0833,0.0833,0.0
IK Pathan,VY Mahesh,0.1429,0.5714,0.2857,0.0,0.0,0.0,0.0
MK Pandey,WD Parnell,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R Dhawan,JH Kallis,0.25,0.5,0.0,0.0,0.25,0.0,0.0
WP Saha,CJ Anderson,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
EJG Morgan,P Kumar,0.4286,0.2857,0.1429,0.0,0.1429,0.0,0.0
SR Tendulkar,DE Bollinger,0.4,0.4,0.0,0.0,0.2,0.0,0.0
LRPL Taylor,AD Mascarenhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SS Tiwary,A Chandila,0.4444,0.4444,0.0,0.0,0.0,0.1111,0.0
MK Pandey,Kamran Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
K Goel,A Nehra,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0
AB Barath,SL Malinga,0.5,0.0,0.0,0.0,0.5,0.0,0.0
STR Binny,S Nadeem,0.625,0.125,0.25,0.0,0.0,0.0,0.0
DR Smith,PJ Cummins,0.6,0.1,0.0,0.0,0.1,0.0,0.2
KW Richardson,R Ashwin,0.4,0.0,0.0,0.0,0.4,0.2,0.0
MS Dhoni,R Sharma,0.4286,0.4286,0.0,0.1429,0.0,0.0,0.0
Yashpal Singh,DJ Bravo,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Yuvraj Singh,CH Morris,0.0,0.5,0.0,0.0,0.0,0.0,0.5
R Dhawan,WD Parnell,0.0,0.0,0.6667,0.0,0.3333,0.0,0.0
MS Bisla,R McLaren,0.0,0.5,0.5,0.0,0.0,0.0,0.0
IK Pathan,JP Faulkner,0.5,0.25,0.125,0.0,0.125,0.0,0.0
JP Faulkner,P Awana,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DB Das,KA Pollard,0.25,0.5,0.0,0.0,0.25,0.0,0.0
F du Plessis,AD Russell,0.0,0.8,0.2,0.0,0.0,0.0,0.0
SB Styris,SC Ganguly,0.5,0.3333,0.0,0.0,0.0,0.0,0.1667
MS Dhoni,JR Hopes,0.3333,0.2667,0.2,0.0,0.0667,0.0667,0.0667
M Vohra,UT Yadav,0.5,0.5,0.0,0.0,0.0,0.0,0.0
KD Karthik,DR Smith,0.2778,0.3889,0.1111,0.0,0.2222,0.0,0.0
AA Bilakhia,P Kumar,0.125,0.5,0.25,0.0,0.125,0.0,0.0
SPD Smith,P Suyal,0.3636,0.1818,0.1818,0.0909,0.0909,0.0909,0.0
ML Hayden,RG Sharma,0.5,0.25,0.05,0.0,0.1,0.1,0.0
F du Plessis,PP Ojha,0.5,0.5,0.0,0.0,0.0,0.0,0.0
KD Karthik,SB Wagh,0.8571,0.0,0.0,0.0,0.0,0.0,0.1429
GB Hogg,A Nehra,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R Ashwin,Sandeep Sharma,0.25,0.75,0.0,0.0,0.0,0.0,0.0
KK Nair,P Negi,0.4,0.4,0.0,0.0,0.2,0.0,0.0
AB de Villiers,YA Abdulla,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R Dravid,Y Nagar,0.0,0.5,0.0,0.0,0.0,0.0,0.5
MEK Hussey,Azhar Mahmood,0.1667,0.5,0.1667,0.0,0.0833,0.0833,0.0
DR Smith,DJ Muthuswami,0.5,0.2,0.1,0.0,0.2,0.0,0.0
DL Vettori,DT Christian,0.5,0.5,0.0,0.0,0.0,0.0,0.0
DR Smith,S Tyagi,0.0,0.5,0.0,0.0,0.0,0.5,0.0
AP Tare,S Nadeem,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
MK Tiwary,SP Narine,0.4,0.3333,0.0,0.0,0.2667,0.0,0.0
V Kohli,DS Kulkarni,0.4062,0.375,0.0938,0.0,0.0625,0.0,0.0625
V Sehwag,RR Powar,0.4,0.4,0.0,0.0,0.0,0.2,0.0
J Botha,NLTC Perera,0.5,0.0,0.0,0.0,0.0,0.0,0.5
YK Pathan,RS Bopara,0.0,0.75,0.0,0.0,0.0,0.25,0.0
WP Saha,VS Malik,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AJ Finch,KK Cooper,0.45,0.3,0.05,0.0,0.1,0.05,0.05
V Sehwag,CH Gayle,0.0,0.0,0.0,0.0,0.6667,0.0,0.3333
SS Iyer,SP Narine,0.6,0.4,0.0,0.0,0.0,0.0,0.0
D Wiese,DS Kulkarni,0.4,0.0,0.0,0.0,0.4,0.0,0.2
DJ Hooda,DJ Bravo,0.25,0.75,0.0,0.0,0.0,0.0,0.0
STR Binny,CH Morris,0.25,0.5,0.0,0.0,0.25,0.0,0.0
DPMD Jayawardene,CH Gayle,0.3333,0.3333,0.0,0.0,0.2222,0.1111,0.0
AM Rahane,Z Khan,0.1429,0.2857,0.1429,0.0,0.4286,0.0,0.0
V Kohli,NM Coulter-Nile,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
SD Chitnis,VRV Singh,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0
F du Plessis,V Kohli,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0
MR Marsh,Iqbal Abdulla,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
LR Shukla,UT Yadav,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0
M Manhas,SW Tait,0.4,0.2,0.0,0.0,0.2,0.0,0.2
R Dravid,WD Parnell,0.4545,0.2727,0.0,0.0,0.1818,0.0,0.0909
IK Pathan,PP Ojha,0.2143,0.5,0.1429,0.0,0.0,0.0,0.1429
R Dravid,SB Jakati,0.4615,0.2308,0.0769,0.0,0.2308,0.0,0.0
UBT Chand,Ankit Sharma,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0
MJ Clarke,SR Watson,0.4286,0.2857,0.1429,0.0,0.1429,0.0,0.0
SK Raina,J Yadav,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SR Watson,JH Kallis,0.1667,0.5556,0.1667,0.0,0.0556,0.0,0.0556
AT Rayudu,B Kumar,0.3158,0.3684,0.1579,0.0,0.1053,0.0,0.0526
MA Agarwal,A Ashish Reddy,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333
SR Watson,CRD Fernando,0.8,0.2,0.0,0.0,0.0,0.0,0.0
J Syed Mohammad,UT Yadav,0.0,0.5,0.0,0.0,0.0,0.0,0.5
V Sehwag,PP Chawla,0.1364,0.5,0.0909,0.0,0.0909,0.0909,0.0909
MJ Lumb,S Tyagi,0.4444,0.1111,0.1111,0.0,0.2222,0.1111,0.0
KD Karthik,KK Cooper,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0
S Anirudha,S Ladda,0.5,0.3,0.0,0.0,0.0,0.2,0.0
FY Fazal,MF Maharoof,0.5,0.0,0.0,0.0,0.0,0.0,0.5
DJG Sammy,R Vinay Kumar,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333
NV Ojha,MF Maharoof,0.5556,0.1667,0.0,0.0,0.2222,0.0556,0.0
M Vijay,DJG Sammy,0.25,0.375,0.0,0.0,0.25,0.0,0.125
P Kumar,NM Coulter-Nile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RS Bopara,R Vinay Kumar,0.3333,0.5,0.1111,0.0,0.0556,0.0,0.0
AC Gilchrist,A Nehra,0.3333,0.25,0.0278,0.0,0.3056,0.0556,0.0278
SS Iyer,KV Sharma,0.25,0.375,0.0,0.0,0.0,0.375,0.0
AA Bilakhia,M Muralitharan,0.75,0.25,0.0,0.0,0.0,0.0,0.0
Yuvraj Singh,SK Raina,0.3333,0.5,0.0,0.0278,0.0833,0.0,0.0556
JDP Oram,ST Jayasuriya,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333
GC Smith,PP Ojha,0.2143,0.5714,0.0,0.0,0.2143,0.0,0.0
V Kohli,MM Sharma,0.3939,0.4242,0.0909,0.0303,0.0303,0.0303,0.0
MS Dhoni,A Ashish Reddy,0.25,0.125,0.125,0.0,0.25,0.125,0.125
AR Patel,DJ Bravo,0.1429,0.5714,0.0,0.0,0.0,0.1429,0.1429
VVS Laxman,LR Shukla,0.0,0.5,0.0,0.0,0.0,0.5,0.0
RA Jadeja,GJ Maxwell,0.3333,0.2222,0.2222,0.0,0.2222,0.0,0.0
SE Bond,JM Kemp,0.0,1.0,0.0,0.0,0.0,0.0,0.0
JP Faulkner,AB Dinda,0.4,0.6,0.0,0.0,0.0,0.0,0.0
ML Hayden,K Goel,0.5,0.3,0.1,0.0,0.1,0.0,0.0
CH Gayle,Anand Rajan,0.3333,0.1667,0.0,0.0,0.1667,0.1667,0.1667
L Ronchi,RP Singh,0.4,0.2,0.0,0.0,0.2,0.0,0.2
Harbhajan Singh,NM Coulter-Nile,0.2857,0.2857,0.0,0.0,0.1429,0.1429,0.1429
P Dogra,SE Bond,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS Williamson,YS Chahal,0.0,0.75,0.0,0.0,0.0,0.0,0.25
R Bhatia,RP Singh,0.0,0.5,0.0,0.0,0.25,0.0,0.25
CA Pujara,Jaskaran Singh,0.5,0.3333,0.1667,0.0,0.0,0.0,0.0
M Vohra,L Balaji,0.2,0.0,0.0,0.0,0.2,0.2,0.4
KA Pollard,PP Chawla,0.3846,0.3077,0.0769,0.0,0.0769,0.1538,0.0
MR Marsh,A Ashish Reddy,0.3333,0.3333,0.0,0.0,0.0,0.3333,0.0
PR Shah,DP Vijaykumar,0.25,0.5,0.0,0.0,0.25,0.0,0.0
CL White,R Bhatia,0.125,0.5,0.0,0.0,0.25,0.125,0.0
MEK Hussey,WA Mota,0.0,0.5,0.0,0.0,0.3333,0.1667,0.0
R Dhawan,A Nehra,0.5,0.25,0.0,0.0,0.0,0.25,0.0
SB Bangar,SR Watson,0.5,0.0,0.0,0.0,0.0,0.0,0.5
S Badrinath,LJ Wright,0.5,0.0,0.0,0.0,0.0,0.0,0.5
MS Dhoni,PP Chawla,0.2121,0.4242,0.1515,0.0,0.0909,0.0909,0.0303
Y Venugopal Rao,SW Tait,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
KL Rahul,DJG Sammy,0.0,0.5,0.25,0.0,0.25,0.0,0.0
SR Tendulkar,A Chandila,0.3333,0.3333,0.0,0.0,0.0,0.0,0.3333
SK Raina,Sohail Tanvir,0.4286,0.1429,0.1429,0.0,0.2143,0.0714,0.0
DH Yagnik,MM Sharma,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0
MK Tiwary,AB Dinda,0.6,0.0,0.0,0.0,0.4,0.0,0.0
AP Tare,JA Morkel,0.7,0.1,0.0,0.0,0.2,0.0,0.0
FY Fazal,LR Shukla,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R Dravid,A Symonds,0.3214,0.5,0.0,0.0,0.1429,0.0,0.0357
AD Mathews,R Dhawan,0.25,0.5,0.25,0.0,0.0,0.0,0.0
G Gambhir,NLTC Perera,0.3636,0.6364,0.0,0.0,0.0,0.0,0.0
T Kohli,AB Dinda,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S Tyagi,A Symonds,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BB McCullum,SP Narine,0.2727,0.3636,0.1818,0.0,0.0909,0.0,0.0909
KA Pollard,A Mishra,0.3,0.3,0.1,0.0,0.0667,0.2,0.0333
A Symonds,WD Parnell,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
RE van der Merwe,RP Singh,0.5556,0.1111,0.1111,0.0,0.2222,0.0,0.0
S Narwal,AB McDonald,0.25,0.25,0.25,0.0,0.25,0.0,0.0
NV Ojha,ST Jayasuriya,0.0,0.5,0.0,0.0,0.0,0.0,0.5
AM Rahane,S Narwal,0.6667,0.1667,0.0,0.0,0.1667,0.0,0.0
G Gambhir,BE Hendricks,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
RT Ponting,AA Noffke,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0
SA Asnodkar,CK Langeveldt,0.8,0.0,0.0,0.0,0.2,0.0,0.0
MK Tiwary,BE Hendricks,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
L Balaji,SP Narine,0.5,0.0,0.0,0.0,0.0,0.0,0.5
VVS Laxman,AM Nayar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LA Pomersbach,P Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MS Dhoni,M Kartik,0.2143,0.5,0.1786,0.0,0.0357,0.0714,0.0
PP Ojha,SK Raina,0.5,0.0,0.0,0.0,0.0,0.0,0.5
STR Binny,Imran Tahir,0.0,0.3333,0.0,0.0,0.0,0.0,0.6667
KA Pollard,RR Powar,0.5,0.0,0.5,0.0,0.0,0.0,0.0
R Dhawan,VR Aaron,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0
B Akhil,AB Agarkar,0.5,0.0,0.0,0.0,0.0,0.0,0.5
LRPL Taylor,JP Faulkner,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
B Chipli,SK Trivedi,0.5714,0.1429,0.0,0.0,0.1429,0.0,0.1429
Yuvraj Singh,PP Ojha,0.4,0.4,0.0,0.0,0.0,0.1333,0.0667
T Henderson,P Kumar,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0
DPMD Jayawardene,SK Raina,0.1667,0.8333,0.0,0.0,0.0,0.0,0.0
PA Patel,Yuvraj Singh,0.3333,0.5,0.0,0.0,0.1667,0.0,0.0
PP Chawla,DJ Bravo,0.6,0.0,0.0,0.0,0.0,0.0,0.4
DJ Hussey,A Symonds,0.3333,0.5333,0.0,0.0,0.0,0.1333,0.0
CA Pujara,MM Patel,0.4,0.2,0.0,0.0,0.4,0.0,0.0
PA Patel,R McLaren,0.5833,0.1667,0.0833,0.0,0.0833,0.0,0.0833
SK Warne,RG Sharma,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DA Warner,GJ Maxwell,0.5,0.5,0.0,0.0,0.0,0.0,0.0
BJ Hodge,R Sharma,0.3333,0.4444,0.0,0.0,0.1111,0.0,0.1111
Harbhajan Singh,KAJ Roach,0.1667,0.1667,0.0,0.0,0.5,0.1667,0.0
R McLaren,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KD Karthik,AR Patel,0.25,0.625,0.0,0.0,0.125,0.0,0.0
TM Dilshan,L Balaji,0.6,0.3,0.0,0.0,0.1,0.0,0.0
R Bhatia,BW Hilfenhaus,0.5,0.0,0.0,0.0,0.0,0.0,0.5
JP Duminy,JD Unadkat,0.1429,0.4286,0.1429,0.0,0.1429,0.0,0.1429
DA Miller,J Theron,0.375,0.5,0.0,0.0,0.125,0.0,0.0
NLTC Perera,NM Coulter-Nile,0.5,0.25,0.0,0.0,0.0,0.0,0.25
